,,Temp,Hi,Low,Out,Dew,Wind,Wind,Wind,Hi,Hi,Wind,Heat,THW,THSW,,,Rain,Solar,Solar,Hi Solar,UV ,UV ,Hi ,Heat,Cool,In ,In,In ,In ,,Wind,Wind,ISS ,Arc.
1/1/2022,6:50 PM,25.1,25.1,25.1,62,17.3,1.3,WSW,0.8,2.7,NNE,25.1,25.7,25.7,24.7,1006.4,0,0,0,0,0,0,0,0,0,0.047,23.8,65,16.8,24.5,0,234,1,100,10
1/1/2022,7:00 PM,25.2,25.2,25.1,62,17.4,0.9,W,0.54,2.2,W,25.2,25.7,25.7,24.7,1006.5,0,0,0,0,0,0,0,0,0,0.047,23.9,63,16.4,24.5,0.05,234,1,100,10
1/1/2022,7:10 PM,25.2,25.2,25.2,62,17.4,1.3,W,0.8,2.7,WSW,25.2,25.8,25.8,24.8,1006.5,0,0,0,0,0,0,0,0,0,0.048,23.8,66,17,24.6,0,234,1,100,10
1/1/2022,7:20 PM,25.2,25.3,25.2,63,17.7,0.9,WSW,0.54,2.2,NNE,25.2,25.8,25.8,24.8,1006.8,0,0,0,0,0,0,0,0,0,0.048,23.8,64,16.6,24.4,0,234,1,100,10
1/1/2022,7:30 PM,25.3,25.3,25.2,64,18,0.9,W,0.54,1.8,W,25.3,26,26,25.1,1007.1,0,0,0,0,0,0,0,0,0,0.048,23.8,66,17,24.6,0,235,1,100,10
1/1/2022,7:40 PM,25.3,25.3,25.3,64,18,1.3,NNE,0.8,2.7,WSW,25.3,26.1,26.1,25.1,1007.5,0,0,0,0,0,0,0,0,0,0.049,23.7,65,16.7,24.4,0,234,1,100,10
1/1/2022,7:50 PM,25.2,25.3,25.2,65,18.1,1.3,NNE,0.8,3.1,WSW,25.2,25.9,25.9,24.9,1007.6,0,0,0,0,0,0,0,0,0,0.047,23.8,63,16.3,24.4,0,234,1,100,10
1/1/2022,8:00 PM,24.8,25.2,24.8,66,18,1.8,SE,1.07,4.5,NNE,24.8,25.6,25.6,24.7,1007.7,0,0,0,0,0,0,0,0,0,0.045,23.8,66,17,24.6,0.05,234,1,100,10
1/1/2022,8:10 PM,24.6,24.8,24.6,68,18.3,1.8,NNE,1.07,3.1,SSW,24.6,25.5,25.5,24.6,1007.9,0,0,0,0,0,0,0,0,0,0.044,23.7,65,16.7,24.4,0,234,1,100,10
1/1/2022,8:20 PM,24.4,24.6,24.4,68,18.1,1.8,NNE,1.07,4.5,SE,24.4,25.3,25.3,24.3,1008.3,0,0,0,0,0,0,0,0,0,0.042,23.8,66,17,24.6,0,234,1,100,10
1/1/2022,8:30 PM,24.2,24.3,24.2,70,18.3,1.8,NNE,1.07,4,W,24.2,25.2,25.2,24.2,1008.4,0,0,0,0,0,0,0,0,0,0.041,23.7,65,16.7,24.4,0,234,1,100,10
1/1/2022,8:40 PM,24.1,24.2,24.1,70,18.2,1.8,NNE,1.07,5.4,NNE,24.1,25,25,24.1,1008.4,0,0,0,0,0,0,0,0,0,0.04,23.8,65,16.8,24.5,0,235,1,100,10
1/1/2022,8:50 PM,23.9,24.1,23.9,70,18.1,1.8,NNE,1.07,3.1,WSW,23.9,24.9,24.9,23.9,1008.6,0,0,0,0,0,0,0,0,0,0.039,23.7,65,16.7,24.4,0,234,1,100,10
1/1/2022,9:00 PM,23.9,23.9,23.9,70,18.1,1.3,NNE,0.8,2.7,NNE,23.9,24.9,24.9,23.9,1008.6,0,0,0,0,0,0,0,0,0,0.039,23.8,66,17,24.6,0,234,1,100,10
1/1/2022,9:10 PM,23.9,23.9,23.9,71,18.4,1.3,NNE,0.8,3.1,WSW,23.9,24.9,24.9,24,1008.6,0,0,0,0,0,0,0,0,0,0.039,23.7,65,16.7,24.4,0.05,234,1,100,10
1/1/2022,9:20 PM,23.8,23.9,23.8,71,18.3,1.3,WSW,0.8,2.7,NNE,23.8,24.8,24.8,23.9,1008.9,0,0,0,0,0,0,0,0,0,0.038,23.8,65,16.8,24.5,0,234,1,100,10
1/1/2022,9:30 PM,23.7,23.8,23.7,71,18.1,1.3,NNE,0.8,2.7,SE,23.7,24.7,24.7,23.7,1009.1,0,0,0,0,0,0,0,0,0,0.037,23.7,64,16.5,24.3,0,234,1,100,10
1/1/2022,9:40 PM,23.7,23.7,23.7,72,18.3,1.3,SE,0.8,2.7,SE,23.7,24.7,24.7,23.7,1009.3,0,0,0,0,0,0,0,0,0,0.037,23.8,65,16.8,24.5,0,235,1,100,10
1/1/2022,9:50 PM,23.6,23.7,23.6,72,18.2,0,WSW,0,1.3,NNE,23.6,24.6,24.6,23.6,1009.3,0,0,0,0,0,0,0,0,0,0.036,23.8,62,16.1,24.3,0,234,1,100,10
1/1/2022,10:00 PM,23.4,23.6,23.4,73,18.3,0,---,0,0,---,23.4,24.4,24.4,23.5,1009.4,0,0,0,0,0,0,0,0,0,0.035,23.7,65,16.7,24.4,0,234,1,100,10
1/1/2022,10:10 PM,23.4,23.4,23.4,73,18.3,0.9,NNE,0.54,2.7,WSW,23.4,24.4,24.4,23.4,1009.5,0,0,0,0,0,0,0,0,0,0.035,23.9,65,16.9,24.6,0.05,234,1,100,10
1/1/2022,10:20 PM,23.3,23.4,23.3,74,18.4,1.3,NNE,0.8,3.1,WSW,23.3,24.3,24.3,23.3,1009.6,0,0,0,0,0,0,0,0,0,0.034,23.8,64,16.6,24.4,0,234,1,100,10
1/1/2022,10:30 PM,23.1,23.3,23.1,74,18.2,1.3,SE,0.8,2.7,NNE,23.1,24.1,24.1,23.1,1009.8,0,0,0,0,0,0,0,0,0,0.033,23.8,65,16.8,24.5,0,234,1,100,10
1/1/2022,10:40 PM,23.1,23.1,23.1,74,18.2,1.3,SE,0.8,3.1,S,23.1,23.9,23.9,23,1009.9,0,0,0,0,0,0,0,0,0,0.033,23.9,65,17,24.7,0,234,1,100,10
1/1/2022,10:50 PM,23,23.1,23,75,18.3,0.9,NNE,0.54,2.7,ESE,23,23.9,23.9,23,1009.9,0,0,0,0,0,0,0,0,0,0.032,23.8,64,16.6,24.4,0,235,1,100,10
1/1/2022,11:00 PM,22.9,23,22.9,75,18.2,1.3,NNE,0.8,2.7,NNE,22.9,23.8,23.8,22.8,1009.9,0,0,0,0,0,0,0,0,0,0.032,23.8,65,16.8,24.5,0.03,234,1,100,10
1/1/2022,11:10 PM,22.9,22.9,22.9,75,18.2,0.9,SE,0.54,1.8,NNE,22.9,23.8,23.8,22.8,1009.8,0,0,0,0,0,0,0,0,0,0.032,23.9,65,17,24.7,0,234,1,100,10
1/1/2022,11:20 PM,22.8,22.9,22.8,75,18.2,0.9,NNE,0.54,2.7,WSW,22.8,23.7,23.7,22.7,1009.8,0,0,0,0,0,0,0,0,0,0.031,23.9,61,16,24.5,0,234,1,100,10
1/1/2022,11:30 PM,22.8,22.9,22.8,76,18.4,0.9,WSW,0.54,2.2,WSW,22.8,23.7,23.7,22.8,1009.6,0,0,0,0,0,0,0,0,0,0.031,23.8,65,16.8,24.5,0,234,1,100,10
1/1/2022,11:40 PM,22.8,22.8,22.8,76,18.3,0.9,NNE,0.54,2.7,WSW,22.8,23.7,23.7,22.7,1009.5,0,0,0,0,0,0,0,0,0,0.031,23.9,65,16.9,24.6,0,234,1,100,10
1/1/2022,11:50 PM,22.7,22.8,22.7,76,18.3,0.4,WSW,0.27,1.8,WSW,22.7,23.6,23.6,22.6,1009.5,0,0,0,0,0,0,0,0,0,0.03,24.1,65,17.1,24.8,0,235,1,100,10
1/2/2022,12:00 AM,22.6,22.7,22.6,76,18.2,0.9,NNE,0.54,1.8,WSW,22.6,23.4,23.4,22.4,1009.3,0,0,0,0,0,0,0,0,0,0.03,23.9,62,16.2,24.5,0,234,1,100,10
1/2/2022,12:10 AM,22.5,22.6,22.5,76,18.1,1.3,NNE,0.8,2.2,NNE,22.5,23.2,23.2,22.3,1009.2,0,0,0,0,0,0,0,0,0,0.029,23.8,65,16.8,24.5,0.03,233,1,100,10
1/2/2022,12:20 AM,22.4,22.5,22.4,77,18.2,0.9,NNE,0.54,2.2,NNE,22.4,23.1,23.1,22.2,1009,0,0,0,0,0,0,0,0,0,0.028,23.9,65,16.9,24.6,0,234,1,100,10
1/2/2022,12:30 AM,22.4,22.4,22.4,77,18.2,0.9,NNE,0.54,1.8,SE,22.4,23.1,23.1,22.2,1008.8,0,0,0,0,0,0,0,0,0,0.028,24.1,64,16.8,24.7,0,234,1,100,10
1/2/2022,12:40 AM,22.3,22.4,22.3,77,18,0.9,NNE,0.54,1.8,NNE,22.3,22.9,22.9,22,1008.6,0,0,0,0,0,0,0,0,0,0.027,24.2,64,16.9,24.8,0,234,1,100,10
1/2/2022,12:50 AM,22.3,22.3,22.3,77,18,0.9,WSW,0.54,2.2,WSW,22.3,22.9,22.9,22,1008.4,0,0,0,0,0,0,0,0,0,0.027,23.9,63,16.4,24.5,0,234,1,100,10
1/2/2022,1:00 AM,22.2,22.3,22.2,77,18,0.9,NNE,0.54,1.8,NNE,22.2,22.9,22.9,21.9,1008.3,0,0,0,0,0,0,0,0,0,0.027,23.9,64,16.7,24.6,0.03,235,1,100,10
1/2/2022,1:10 AM,22.2,22.2,22.2,77,18,0.9,WSW,0.54,2.2,NNE,22.2,22.9,22.9,21.9,1008.1,0,0,0,0,0,0,0,0,0,0.027,23.9,64,16.7,24.6,0,234,1,100,10
1/2/2022,1:20 AM,22.2,22.2,22.2,77,18,0.4,NNE,0.27,1.8,NNE,22.2,22.9,22.9,21.9,1008,0,0,0,0,0,0,0,0,0,0.027,24.1,64,16.8,24.7,0,234,1,100,10
1/2/2022,1:30 AM,22.2,22.2,22.2,77,17.9,0.4,WSW,0.27,1.8,NNE,22.2,22.8,22.8,21.8,1007.8,0,0,0,0,0,0,0,0,0,0.027,24.2,64,16.9,24.8,0,234,1,100,10
1/2/2022,1:40 AM,22.2,22.2,22.1,77,17.9,0.4,NNE,0.27,1.8,NNE,22.2,22.8,22.8,21.8,1007.8,0,0,0,0,0,0,0,0,0,0.027,23.9,62,16.2,24.5,0,234,1,100,10
1/2/2022,1:50 AM,22.1,22.2,22.1,77,17.9,0.4,NNE,0.27,1.8,NNE,22.1,22.7,22.7,21.8,1007.9,0,0,0,0,0,0,0,0,0,0.026,23.9,64,16.7,24.6,0,234,1,100,10
1/2/2022,2:00 AM,22.1,22.1,22.1,77,17.8,0.4,NNE,0.27,1.8,NNE,22.1,22.7,22.7,21.7,1007.8,0,0,0,0,0,0,0,0,0,0.026,23.9,64,16.7,24.6,0.03,235,1,100,10
1/2/2022,2:10 AM,22.1,22.1,22.1,77,17.8,0.4,WSW,0.27,1.3,NNE,22.1,22.7,22.7,21.7,1007.7,0,0,0,0,0,0,0,0,0,0.026,24.1,64,16.8,24.7,0,234,1,100,10
1/2/2022,2:20 AM,22,22.1,22,77,17.8,0.4,SE,0.27,1.8,NNE,22,22.6,22.6,21.7,1007.6,0,0,0,0,0,0,0,0,0,0.025,24.2,64,16.9,24.8,0,234,1,100,10
1/2/2022,2:30 AM,22,22,22,77,17.8,0,SE,0,1.8,WSW,22,22.6,22.6,21.7,1007.5,0,0,0,0,0,0,0,0,0,0.025,24.3,63,16.8,24.8,0,234,1,100,10
1/2/2022,2:40 AM,21.9,22,21.9,78,17.9,0.4,WSW,0.27,1.8,WSW,21.9,22.6,22.6,21.7,1007.3,0,0,0,0,0,0,0,0,0,0.025,24.1,61,16.1,24.6,0,234,1,100,10
1/2/2022,2:50 AM,21.9,21.9,21.9,78,17.9,0.4,WSW,0.27,1.8,WSW,21.9,22.6,22.6,21.6,1007.2,0,0,0,0,0,0,0,0,0,0.025,23.9,63,16.4,24.5,0,234,1,100,10
1/2/2022,3:00 AM,21.8,21.9,21.8,78,17.8,0.4,WSW,0.27,1.8,WSW,21.8,22.4,22.4,21.5,1007.1,0,0,0,0,0,0,0,0,0,0.024,23.9,64,16.7,24.6,0,234,1,100,10
1/2/2022,3:10 AM,21.8,21.9,21.8,78,17.8,0.4,NNE,0.27,1.3,NNE,21.8,22.4,22.4,21.5,1007.1,0,0,0,0,0,0,0,0,0,0.024,24.1,63,16.6,24.7,0.03,235,1,100,10
1/2/2022,3:20 AM,21.8,21.8,21.8,79,18,0,NNE,0,1.3,NNE,21.8,22.5,22.5,21.6,1007,0,0,0,0,0,0,0,0,0,0.024,24.1,63,16.6,24.7,0,234,1,100,10
1/2/2022,3:30 AM,21.8,21.8,21.8,79,18,0.4,NNE,0.27,1.3,NNE,21.8,22.4,22.4,21.5,1007.1,0,0,0,0,0,0,0,0,0,0.024,24.2,63,16.7,24.8,0,234,1,100,10
1/2/2022,3:40 AM,21.7,21.8,21.7,79,17.9,0.4,NNE,0.27,1.8,SE,21.7,22.4,22.4,21.4,1007,0,0,0,0,0,0,0,0,0,0.024,24.3,62,16.5,24.8,0,234,1,100,10
1/2/2022,3:50 AM,21.7,21.7,21.7,79,17.9,0,SE,0,1.3,SE,21.7,22.4,22.4,21.4,1006.9,0,0,0,0,0,0,0,0,0,0.024,23.9,63,16.4,24.5,0,234,1,100,10
1/2/2022,4:00 AM,21.7,21.7,21.7,79,17.9,0.4,SE,0.27,1.3,SE,21.7,22.4,22.4,21.4,1006.9,0,0,0,0,0,0,0,0,0,0.024,23.9,63,16.4,24.5,0.03,234,1,100,10
1/2/2022,4:10 AM,21.7,21.7,21.7,79,17.9,0,NNE,0,0.9,NNE,21.7,22.4,22.4,21.4,1007.1,0,0,0,0,0,0,0,0,0,0.024,23.9,63,16.5,24.6,0,235,1,100,10
1/2/2022,4:20 AM,21.7,21.7,21.7,79,17.9,0,NNE,0,0.9,NNE,21.7,22.3,22.3,21.4,1007.2,0,0,0,0,0,0,0,0,0,0.023,24.1,63,16.6,24.7,0,234,1,100,10
1/2/2022,4:30 AM,21.7,21.7,21.7,79,17.9,0,NNE,0,0.9,NNE,21.7,22.3,22.3,21.4,1007.3,0,0,0,0,0,0,0,0,0,0.023,24.2,63,16.7,24.8,0,234,1,100,10
1/2/2022,4:40 AM,21.7,21.7,21.7,79,17.9,0,NNE,0,1.3,NNE,21.7,22.3,22.3,21.4,1007.4,0,0,0,0,0,0,0,0,0,0.023,24.2,63,16.7,24.8,0,234,1,100,10
1/2/2022,4:50 AM,21.6,21.7,21.6,79,17.8,0,NNE,0,1.8,WSW,21.6,22.3,22.3,21.3,1007.4,0,0,0,0,0,0,0,0,0,0.023,24.3,63,16.8,24.8,0,234,1,100,10
1/2/2022,5:00 AM,21.6,21.7,21.6,79,17.8,0,---,0,0,---,21.6,22.3,22.3,21.3,1007.4,0,0,0,0,0,0,0,0,0,0.023,24.3,63,16.8,24.9,0.03,234,1,100,10
1/2/2022,5:10 AM,21.6,21.6,21.6,79,17.8,0,WSW,0,0.9,WSW,21.6,22.3,22.3,21.3,1007.5,0,0,0,0,0,0,0,0,0,0.023,24.1,61,16.1,24.6,0,234,1,100,10
1/2/2022,5:20 AM,21.6,21.6,21.6,79,17.8,0,WSW,0,1.3,WSW,21.6,22.2,22.2,21.2,1007.6,0,0,0,0,0,0,0,0,0,0.022,23.9,63,16.4,24.5,0,235,1,100,10
1/2/2022,5:30 AM,21.6,21.6,21.6,79,17.8,0.9,WSW,0.54,1.8,WSW,21.6,22.2,22.2,21.2,1007.6,0,0,0,0,0,0,0,0,0,0.022,23.9,63,16.5,24.6,0,234,1,100,10
1/2/2022,5:40 AM,21.6,21.6,21.5,80,18,0,WSW,0,1.3,NNE,21.6,22.3,22.3,21.3,1007.7,0,0,0,0,0,0,0,0,0,0.022,23.9,63,16.5,24.6,0,234,1,100,10
1/2/2022,5:50 AM,21.5,21.6,21.5,80,17.9,0.4,WSW,0.27,1.8,WSW,21.5,22.2,22.2,21.2,1007.8,0,0,0,0,0,0,0,0,0,0.022,24.1,63,16.6,24.7,0,234,1,100,10
1/2/2022,6:00 AM,21.4,21.5,21.4,80,17.8,0.4,WSW,0.27,1.3,WSW,21.4,22.1,22.1,21.2,1007.8,0,0,0,0,0,0,0,0,0,0.022,24.2,63,16.7,24.8,0.03,234,1,100,10
1/2/2022,6:10 AM,21.4,21.4,21.4,80,17.8,0.4,WSW,0.27,1.3,WSW,21.4,22.1,22.1,21.2,1007.9,0,0,0,0,0,0,0,0,0,0.022,24.2,63,16.7,24.8,0,234,1,100,10
1/2/2022,6:20 AM,21.4,21.4,21.4,80,17.8,0,WSW,0,1.8,WSW,21.4,22.1,22.1,21.2,1008.1,0,0,0,0,0,0,0,0,0,0.022,24.3,63,16.8,24.8,0,235,1,100,10
1/2/2022,6:30 AM,21.4,21.4,21.4,80,17.8,0.4,WSW,0.27,1.3,WSW,21.4,22.1,22.1,21.2,1008.1,0,0,4,0.06,7,0,0,0,0,0.022,24.3,62,16.5,24.8,0,234,1,100,10
1/2/2022,6:40 AM,21.4,21.4,21.4,80,17.8,0.4,WSW,0.27,1.3,WSW,21.4,22.1,22.1,21.3,1008.4,0,0,12,0.17,14,0,0,0,0,0.022,24.3,62,16.6,24.8,0,234,1,100,10
1/2/2022,6:50 AM,21.4,21.4,21.4,80,17.8,0.4,WSW,0.27,1.3,WSW,21.4,22.1,22.1,21.4,1008.5,0,0,21,0.3,28,0,0,0,0,0.022,24.3,62,16.6,24.8,0,234,1,100,10
1/2/2022,7:00 AM,21.5,21.5,21.4,80,17.9,0.4,WSW,0.27,1.3,WSW,21.5,22.2,22.2,22.7,1008.5,0,0,41,0.59,51,0,0,0,0,0.022,23.9,62,16.2,24.5,0.03,234,1,100,10
1/2/2022,7:10 AM,21.6,21.6,21.5,79,17.8,0.4,WSW,0.27,1.8,WSW,21.6,22.2,22.2,23,1008.6,0,0,53,0.76,54,0,0,0,0,0.022,23.9,63,16.5,24.6,0,234,1,100,10
1/2/2022,7:20 AM,21.6,21.6,21.6,79,17.8,0.4,WSW,0.27,1.8,WSW,21.6,22.3,22.3,23.1,1008.8,0,0,53,0.76,54,0,0,0,0,0.023,23.9,63,16.5,24.6,0,234,1,100,10
1/2/2022,7:30 AM,21.7,21.7,21.6,79,17.9,0.4,WSW,0.27,1.3,WSW,21.7,22.3,22.3,23.1,1008.7,0,0,54,0.77,56,0.1,0.01,0.7,0,0.023,24.1,63,16.6,24.7,0,235,1,100,10
1/2/2022,7:40 AM,21.7,21.7,21.7,79,17.9,0.4,WSW,0.27,1.8,WSW,21.7,22.4,22.4,23.6,1008.6,0,0,79,1.13,160,0.8,0.06,0.8,0,0.024,24.2,62,16.4,24.7,0,234,1,100,10
1/2/2022,7:50 AM,21.9,21.9,21.7,79,18.1,0.4,WSW,0.27,1.8,SE,21.9,22.6,22.6,26,1009,0,0,195,2.8,290,1.1,0.08,1.3,0,0.025,24.3,62,16.5,24.8,0,234,1,100,10
1/2/2022,8:00 AM,22.2,22.2,21.9,78,18.2,0.4,ESE,0.27,1.8,ESE,22.2,22.9,22.9,26,1009,0,0,182,2.61,251,1.4,0.1,1.5,0,0.027,23.9,62,16.2,24.5,0.08,234,1,100,10
1/2/2022,8:10 AM,22.3,22.3,22.2,77,18.1,0.4,WSW,0.27,2.2,WSW,22.3,23.1,23.1,25.7,1009.1,0,0,167,2.39,174,1.4,0.1,1.5,0,0.028,23.9,63,16.4,24.5,0,234,1,100,10
1/2/2022,8:20 AM,22.7,22.7,22.3,77,18.4,0,WSW,0,0.9,WSW,22.7,23.5,23.5,26.5,1009.3,0,0,191,2.74,211,1.6,0.11,1.7,0,0.03,24.1,63,16.6,24.7,0,234,1,100,10
1/2/2022,8:30 AM,22.9,22.9,22.7,75,18.2,0,WSW,0,0.9,WSW,22.9,23.8,23.8,26.8,1009.4,0,0,201,2.88,262,1.8,0.13,2,0,0.032,24.1,60,15.8,24.5,0,235,1,100,10
1/2/2022,8:40 AM,23.1,23.1,22.9,75,18.4,0,WSW,0,0.9,WSW,23.1,24,24,26.9,1009.5,0,0,198,2.84,229,1.9,0.14,2,0,0.033,23.9,63,16.4,24.5,0,234,1,100,10
1/2/2022,8:50 AM,23.3,23.3,23.1,75,18.6,0,WSW,0,0.9,WSW,23.3,24.3,24.3,27.3,1009.5,0,0,215,3.08,227,2.1,0.15,2.3,0,0.034,23.9,63,16.5,24.6,0,234,1,100,10
1/2/2022,9:00 AM,23.9,23.9,23.3,74,19,0,WSW,0,1.3,WSW,23.9,25,25,27.9,1009.7,0,0,215,3.08,234,2.3,0.16,2.5,0,0.039,23.8,62,16.1,24.3,0.13,234,1,100,10
1/2/2022,9:10 AM,24.1,24.1,23.9,73,18.9,0,WSW,0,0.9,WSW,24.1,25.2,25.2,28.3,1009.8,0,0,238,3.41,241,2.6,0.19,2.8,0,0.04,23.9,64,16.7,24.6,0,234,1,100,10
1/2/2022,9:20 AM,24.6,24.6,24.1,72,19.2,0,---,0,0,---,24.6,25.7,25.7,28.8,1009.8,0,0,242,3.47,253,2.9,0.21,3,0,0.043,23.8,62,16.1,24.3,0,234,1,100,10
1/2/2022,9:30 AM,24.7,24.8,24.6,70,18.8,0,WSW,0,0.4,WSW,24.7,25.7,25.7,28.9,1009.7,0,0,258,3.7,265,3,0.21,3.1,0,0.044,23.8,64,16.6,24.4,0,234,1,100,10
1/2/2022,9:40 AM,24.4,24.7,24.4,71,18.8,0,WSW,0,0.9,WSW,24.4,25.5,25.5,28.9,1009.5,0,0,285,4.09,339,3.3,0.24,3.7,0,0.042,23.8,62,16.1,24.3,0,235,1,100,10
1/2/2022,9:50 AM,25.3,25.3,24.4,71,19.6,0,WSW,0,0.4,WSW,25.3,26.4,26.4,32.4,1009.4,0,0,558,8,918,5.6,0.4,7.1,0,0.048,23.7,64,16.5,24.3,0,234,1,100,10
1/2/2022,10:00 AM,26.4,26.4,25.3,68,20.1,0,WSW,0,1.3,WSW,26.4,27.7,27.7,34.3,1009.4,0,0,684,9.81,777,6.2,0.44,7.1,0,0.056,23.7,63,16.2,24.3,0.25,234,1,100,10
1/2/2022,10:10 AM,27.4,27.4,26.4,62,19.5,0,WNW,0,1.3,NNW,27.4,28.7,28.7,34.1,1009.4,0,0,486,6.97,580,5.9,0.42,7.1,0,0.063,23.8,61,15.8,24.3,0,234,1,100,10
1/2/2022,10:20 AM,26.8,27.5,26.8,60,18.4,0.4,E,0.27,1.8,ENE,26.8,27.6,27.6,32.1,1009.4,0,0,405,5.81,429,5.2,0.37,5.3,0,0.059,23.8,65,16.8,24.5,0,234,1,100,10
1/2/2022,10:30 AM,27,27,26.7,61,18.8,0,E,0,0.9,E,27,27.9,27.9,33,1009.4,0,0,468,6.71,810,5.7,0.41,7,0,0.06,23.7,65,16.7,24.4,0,234,1,100,10
1/2/2022,10:40 AM,28.2,28.2,27,57,18.8,0,E,0,1.3,E,28.2,29.3,29.3,35.7,1009.2,0,0,680,9.75,842,7.6,0.54,8.6,0,0.068,23.7,64,16.5,24.3,0,235,1,100,10
1/2/2022,10:50 AM,28.6,28.6,28.1,54,18.4,0.4,NNW,0.27,2.2,NNW,28.6,29.8,29.8,35.4,1009,0,0,554,7.94,624,7.4,0.53,9.6,0,0.071,23.8,63,16.3,24.4,0,234,1,100,10
1/2/2022,11:00 AM,28.3,28.6,28.3,54,18.1,0.9,NNE,0.54,3.1,NNW,28.3,29.2,29.2,35.5,1008.7,0,0,664,9.52,796,8.1,0.58,9.3,0,0.069,23.9,63,16.4,24.5,0.41,234,1,100,10
1/2/2022,11:10 AM,28.4,28.4,28.2,53,17.9,0.4,WNW,0.27,2.7,WNW,28.4,29.4,29.4,35.6,1008.5,0,0,634,9.09,687,8.3,0.59,11.6,0,0.07,23.9,64,16.7,24.6,0,234,1,100,10
1/2/2022,11:20 AM,28.6,28.7,28.4,50,17.2,0.9,W,0.54,2.2,WNW,28.6,29.4,29.4,36.1,1008.5,0,0,831,11.91,960,9.5,0.68,12.1,0,0.071,23.9,65,16.9,24.6,0,234,1,100,10
1/2/2022,11:30 AM,29.1,29.1,28.6,48,16.9,0.9,SE,0.54,3.1,SE,29.1,29.9,29.9,36.7,1008.4,0,0,1109,15.9,1215,10.5,0.75,12,0,0.074,23.9,66,17.1,24.7,0,234,1,100,10
1/2/2022,11:40 AM,29.6,29.6,29.1,48,17.4,0.9,E,0.54,3.1,E,29.6,30.5,30.5,36.4,1008.3,0,0,997,14.29,1069,10.6,0.76,11.5,0,0.078,23.9,66,17.2,24.7,0,235,1,100,10
1/2/2022,11:50 AM,29.9,29.9,29.6,45,16.7,0.9,WSW,0.54,4,WSW,29.9,30.6,30.6,37,1008.2,0,0,705,10.11,768,9.8,0.7,12.3,0,0.081,23.9,65,17,24.7,0,234,1,100,10
1/2/2022,12:00 PM,30.1,30.1,29.9,45,16.8,0.9,W,0.54,3.1,ENE,30.1,30.7,30.7,37.4,1008,0,0,797,11.43,1090,10.1,0.72,12.1,0,0.081,24.1,64,16.8,24.7,0,234,1,100,10
1/2/2022,12:10 PM,30.5,30.5,30.1,46,17.6,0.9,ENE,0.54,5.4,ESE,30.5,31.5,31.5,38.2,1007.8,0,0,849,12.17,958,10.7,0.76,12.5,0,0.084,24.1,64,16.8,24.7,0.61,234,1,100,10
1/2/2022,12:20 PM,30.9,30.9,30.5,45,17.6,0.9,SE,0.54,3.1,SE,30.9,31.9,31.9,37.9,1007.5,0,0,1052,15.08,1127,11.3,0.81,12,0,0.088,24.2,63,16.7,24.8,0,234,1,100,10
1/2/2022,12:30 PM,30.9,31,30.9,45,17.6,0.9,WSW,0.54,2.7,NNE,30.9,31.9,31.9,37.4,1007.4,0,0,980,14.05,1013,11.2,0.8,11.6,0,0.088,24.1,64,16.8,24.7,0,234,1,100,10
1/2/2022,12:40 PM,31.1,31.1,30.9,45,17.8,0.9,ESE,0.54,2.2,ESE,31.1,32.1,32.1,37.7,1007.2,0,0,994,14.25,1004,11.6,0.83,11.9,0,0.089,24.2,65,17.2,24.9,0,234,1,100,10
1/2/2022,12:50 PM,31.4,31.4,31.1,45,18,0.9,NNE,0.54,4.5,NNE,31.4,32.7,32.7,38.3,1007.2,0,0,978,14.02,991,11.3,0.81,11.3,0,0.091,24.3,64,17,24.9,0,235,1,100,10
1/2/2022,1:00 PM,31.7,31.7,31.3,44,17.9,0.9,SE,0.54,1.8,W,31.7,33.1,33.1,39.8,1007,0,0,843,12.08,1090,10.4,0.74,11.8,0,0.093,24.3,63,16.8,24.8,0.66,234,1,100,10
1/2/2022,1:10 PM,31.6,31.7,31.5,44,17.8,1.3,WSW,0.8,4,WSW,31.6,32.8,32.8,39.5,1006.9,0,0,756,10.84,904,9.2,0.66,10.4,0,0.092,24.3,64,17,24.9,0,234,1,100,10
1/2/2022,1:20 PM,31.7,31.7,31.4,45,18.3,0.9,W,0.54,2.7,WNW,31.7,33.3,33.3,40,1006.6,0,0,755,10.82,875,9.1,0.65,10.4,0,0.093,24.3,64,17.1,24.9,0,234,1,100,10
1/2/2022,1:30 PM,32.1,32.2,31.7,44,18.3,0.9,W,0.54,2.2,WNW,32.1,33.7,33.7,40.2,1006.5,0,0,709,10.16,900,8.5,0.61,10.4,0,0.096,24.3,62,16.6,24.8,0,234,1,100,10
1/2/2022,1:40 PM,32.2,32.2,32.1,44,18.4,0.9,W,0.54,2.2,NNE,32.2,33.8,33.8,40.3,1006.2,0,0,711,10.19,1085,8.5,0.61,10.2,0,0.096,24.3,64,17.1,24.9,0,234,1,100,10
1/2/2022,1:50 PM,32.4,32.5,32.2,44,18.6,0.9,E,0.54,2.7,E,32.4,34.2,34.2,40.8,1006.2,0,0,790,11.32,1023,8.9,0.64,11.6,0,0.098,24.4,63,16.9,25,0,235,1,100,10
1/2/2022,2:00 PM,32.4,32.5,32.4,43,18.3,1.3,WSW,0.8,3.1,E,32.4,34,34,39.8,1006,0,0,582,8.34,668,7.7,0.55,9.1,0,0.098,24.3,63,16.8,24.9,0.56,234,1,100,10
